ticker,company,date,open_inr,high_inr,low_inr,close_inr,volume,daily_return_pct,return_pct,volume_ma20,volume_ratio,price_range_pct,momentum_5d,ma20,ma20_deviation,is_anomaly,anomaly_score,anomaly_pct
TCS.BSE,Tata Consultancy Services,2026-01-28,3160.1001,3205.0,3160.1001,3199.8501,144008,1.3123797274689597,1.3123797274689597,184642.75,0.7799277252965524,1.4031876055693948,2.5165828340755425,3198.61252,0.038691150999433335,False,-0.4309855192752084,14.955418585256737
TCS.BSE,Tata Consultancy Services,2026-01-29,3199.8501,3200.0,3126.55,3146.1001,194322,-1.6797661865473046,-1.6797661865473046,183330.25,1.0599560083510495,2.3346364599142864,-0.16342403808012884,3194.5775249999997,-1.5174909552398352,False,-0.42582661492417884,13.354431202179669
TCS.BSE,Tata Consultancy Services,2026-01-30,3146.0,3146.0,3092.3,3125.05,70775,-0.669085513204104,-0.669085513204104,183679.15,0.3853186385063302,1.7183725060398976,-1.132609863403522,3188.32502,-1.9845849969210492,False,-0.38911431578488764,1.9613283790914409
TCS.BSE,Tata Consultancy Services,2026-02-02,3188.05,3198.8,3133.55,3169.3,88371,1.4159773443624957,1.4159773443624957,181762.5,0.4861893955023726,2.058814249203294,0.2673299818931607,3186.05502,-0.5258860846665355,False,-0.41807995520343605,10.950373357721745
TCS.BSE,Tata Consultancy Services,2026-02-03,3320.8999,3336.7,3185.55,3223.7,176445,1.7164673587227286,1.7164673587227286,189351.45,0.9318386524106363,4.688711728758869,2.0675057645486827,3184.45252,1.2324718221893916,False,-0.5463648742444596,50.76164390061445
TCS.BSE,Tata Consultancy Services,2026-02-04,3122.0,3122.0,2986.8501,2999.8,962707,-6.945435369296138,-6.945435369296138,231489.75,4.158745689603967,4.505297019801316,-6.251858485495932,3169.7200199999997,-5.3607264656769145,True,-0.7050269425428656,100.0
TCS.BSE,Tata Consultancy Services,2026-02-05,2998.95,3029.5,2970.3501,2992.05,387547,-0.25835055670377916,-0.25835055670377916,228541.25,1.6957420159380419,1.9769021239618285,-4.896541594464843,3159.10752,-5.2881239065899175,False,-0.442442666322633,18.51096965208842
TCS.BSE,Tata Consultancy Services,2026-02-06,2992.0,2992.0,2915.1499,2941.45,388720,-1.6911482094216446,-1.6911482094216446,239914.4,1.6202445538908878,2.612660422580704,-5.875105998304042,3145.7800199999997,-6.495368992775277,False,-0.4553773833039808,22.525062041042673
TCS.BSE,Tata Consultancy Services,2026-02-09,2979.95,2979.95,2935.0,2947.1001,64908,0.1920855360451501,0.1920855360451501,234141.5,0.27721698203863904,1.5252281386709536,-7.011008740100344,3131.350025,-5.884041181247378,False,-0.4947186617720923,34.7340285532826
TCS.BSE,Tata Consultancy Services,2026-02-10,2950.0,3011.0,2943.55,2984.25,468333,1.2605577937444323,1.2605577937444323,244211.1,1.9177383828990573,2.2601993800787405,-7.42780035363092,3117.18252,-4.264508707690298,False,-0.5343710283630672,47.039536525848305
TCS.BSE,Tata Consultancy Services,2026-02-11,2984.6499,2998.0,2905.0,2909.3999,149418,-2.508171232302925,-2.508171232302925,230247.7,0.6489445931490303,3.196535477986371,-3.0135375691712873,3103.037515,-6.240260198723382,False,-0.4682316618767575,26.514191595163325
TCS.BSE,Tata Consultancy Services,2026-02-12,2883.55,2883.55,2740.1499,2751.8999,715354,-5.413487503041436,-5.413487503041436,266015.4,2.6891450645338577,5.210948988369828,-8.026272956668512,3081.01751,-10.682107743035846,True,-0.6558825771751936,84.74879479258588
TCS.BSE,Tata Consultancy Services,2026-02-13,2579.0,2712.3999,2579.0,2692.1499,796863,-2.1712272310486336,-2.1712272310486336,299396.9,2.661560624041197,4.955143842473255,-8.47541518638767,3055.290005,-11.885618203369207,True,-0.6254005375972129,75.28915812282204
TCS.BSE,Tata Consultancy Services,2026-02-16,2700.0,2720.0,2671.5,2708.2,377663,0.59618151277534,0.59618151277534,308404.95,1.2245685421067334,1.7908573960564211,-8.10627708234275,3032.550005,-10.695619345607469,False,-0.5439715372243368,50.0189082125796
TCS.BSE,Tata Consultancy Services,2026-02-17,2715.0,2759.3,2695.05,2717.45,343290,0.3415552765674512,0.3415552765674512,296126.6,1.1592676915886653,2.3643489300631106,-8.940269749518315,3013.020005,-9.809759129030411,False,-0.5235041062066333,43.66715276342027
TCS.BSE,Tata Consultancy Services,2026-02-18,2735.75,2735.75,2658.0,2694.6001,211740,-0.8408581574637863,-0.8408581574637863,297541.6,0.7116315836172152,2.8854003234097703,-7.382958939401895,2991.68501,-9.930353931211496,False,-0.5036448233568775,37.504126834654414
TCS.BSE,Tata Consultancy Services,2026-02-19,2716.25,2748.0,2668.0,2680.45,181680,-0.5251280143573123,-0.5251280143573123,299094.3,0.6074338427713266,2.9845734857952957,-2.596384410639363,2968.14501,-9.692754532906072,False,-0.4695579472899639,26.92578407070107
TCS.BSE,Tata Consultancy Services,2026-02-20,2676.95,2702.8501,2648.45,2686.6499,180374,0.23130071443226985,0.23130071443226985,303354.45,0.594598167259455,2.024830254213632,-0.2042976878813496,2944.435,-8.754993742432761,False,-0.461861940757325,24.53744567160382
TCS.BSE,Tata Consultancy Services,2026-02-23,2686.6499,2704.45,2660.45,2675.8501,209954,-0.40198017612937953,-0.40198017612937953,313852.15,0.668958297720758,1.6443372519260326,-1.1945166531275309,2920.185,-8.367103454061981,False,-0.4342425309840209,15.966182557126558
TCS.BSE,Tata Consultancy Services,2026-02-24,2640.0,2648.7,2561.95,2574.5,403845,-3.787585111737013,-3.787585111737013,325815.85,1.2394885024777034,3.369586327442222,-5.260446374358308,2890.990005,-10.947461058413452,False,-0.571826635792556,58.66331375446325
TCS.BSE,Tata Consultancy Services,2026-02-25,2580.55,2653.45,2580.55,2629.5,275224,2.1363371528452024,2.1363371528452024,332376.65,0.8280485407142769,2.7723901882487025,-2.415946618572462,2862.4725,-8.138855482454412,False,-0.4945882483936798,34.69355674779523
TCS.BSE,Tata Consultancy Services,2026-02-26,2636.2,2670.0,2634.8,2647.7,180513,0.6921467959688066,0.6921467959688066,331686.2,0.5442282494719406,1.3294557540506786,-1.2218097707474507,2837.552495,-6.690713047055015,False,-0.4307521857172752,14.883007069771878
TCS.BSE,Tata Consultancy Services,2026-02-27,2678.0,2688.2,2627.0,2636.3999,139073,-0.4267892888167091,-0.4267892888167091,335101.1,0.4150180348557495,2.321347379811379,-1.8703590668810222,2813.11999,-6.2819961689583055,False,-0.3930362858807252,3.178452057491967
TCS.BSE,Tata Consultancy Services,2026-03-02,2551.55,2623.7,2551.55,2613.2,103494,-0.8799841025635025,-0.8799841025635025,335857.25,0.30814877451655426,2.760982703199129,-2.3413157560657205,2785.31499,-6.179372552761081,False,-0.41064285498446274,8.64238258931762
TCS.BSE,Tata Consultancy Services,2026-03-04,2595.05,2634.8,2580.3999,2587.3501,107842,-0.9892048063676606,-0.9892048063676606,332427.1,0.32440796794244514,2.1025411288561333,0.4991299281413841,2753.497495,-6.034049251967812,False,-0.43266568126843513,15.476831267029922
TCS.BSE,Tata Consultancy Services,2026-03-05,2593.05,2610.8,2546.25,2583.5,207154,-0.1488047558774519,-0.1488047558774519,294649.45,0.7030523898822821,2.498548480743185,-1.7493820117893133,2732.682495,-5.45919605636439,False,-0.38994301645186613,2.218503008025081
TCS.BSE,Tata Consultancy Services,2026-03-06,2575.0,2619.0,2555.0,2557.6499,104200,-1.0005844784207518,-1.0005844784207518,280482.1,0.37150320822612215,2.502297128312988,-3.401068852211353,2710.96249,-5.655282600387436,False,-0.41193246898906993,9.04259465178852
TCS.BSE,Tata Consultancy Services,2026-03-09,2530.0,2559.95,2505.55,2527.7,175882,-1.170992949425953,-1.170992949425953,269840.2,0.6518005841976102,2.152154132215043,-4.123042942005883,2690.2749900000003,-6.043062162950134,False,-0.4119696826281314,9.054143337819866
TCS.BSE,Tata Consultancy Services,2026-03-10,2545.0,2546.0,2490.3501,2513.3999,171908,-0.5657356490089804,-0.5657356490089804,275190.2,0.624687943102625,2.2141283605525683,-3.8190762283789925,2668.5899799999997,-5.815433662086968,False,-0.4026085303493748,6.149052320506925
TCS.BSE,Tata Consultancy Services,2026-03-11,2513.3501,2520.3501,2461.5,2465.1499,196083,-1.919710428889565,-1.919710428889565,261577.7,0.7496166531015449,2.387282817973873,-4.7229866572753405,2642.634975,-6.716216075207286,False,-0.439729858617772,17.669091103336086
TCS.BSE,Tata Consultancy Services,2026-03-12,2460.0,2472.5,2436.0,2442.8501,326704,-0.9046021907227586,-0.9046021907227586,270442.0,1.2080372131547614,1.49415635449756,-5.4441610218695535,2619.3074850000003,-6.736795355662497,False,-0.45161162576630604,21.356416550582765
TCS.BSE,Tata Consultancy Services,2026-03-13,2442.0,2445.0,2397.1001,2410.3,218508,-1.3324640754665995,-1.3324640754665995,245599.7,0.8896916405028181,1.9873003360577475,-5.761144244175076,2602.22749,-7.375507742407257,False,-0.4397196738894498,17.665930428038706
TCS.BSE,Tata Consultancy Services,2026-03-16,2410.3,2424.8999,2366.3999,2408.3501,130847,-0.08089864332241348,-0.08089864332241348,212298.9,0.616333857594175,2.429048833057951,-4.7216797879495065,2588.0375,-6.942998314359812,False,-0.419224639350837,11.305608646631782
TCS.BSE,Tata Consultancy Services,2026-03-17,2422.0,2422.0,2360.0,2391.75,101752,-0.6892727099768514,-0.6892727099768514,198503.35,0.5125958831425262,2.59224417267691,-4.840053506805653,2572.2149999999997,-7.015937625742782,False,-0.42337528162333526,12.593697251843082
TCS.BSE,Tata Consultancy Services,2026-03-18,2410.0,2483.05,2410.0,2441.1499,246142,2.0654290791261687,2.0654290791261687,193645.95,1.2710929404926878,2.992442209304729,-0.9735716274292261,2558.399995,-4.582946186254989,False,-0.4874106173693645,32.46608829162619
TCS.BSE,Tata Consultancy Services,2026-03-19,2416.0,2423.1499,2350.1001,2356.55,416565,-3.4655757927851805,-3.4655757927851805,203887.2,2.0431150165385565,3.099862086524783,-3.5327628166787584,2541.4974899999997,-7.277106931158118,False,-0.5259919504720627,44.439217335468065
TCS.BSE,Tata Consultancy Services,2026-03-20,2379.1001,2407.8,2364.0,2390.6001,188527,1.4449131145106264,1.4449131145106264,204229.55,0.9231132321449076,1.83217594611496,-0.8173214952495567,2527.0049950000002,-5.397887826493992,False,-0.4321857715422564,15.327898593665907
TCS.BSE,Tata Consultancy Services,2026-03-23,2365.0,2407.0,2350.0,2382.8999,337307,-0.32210322420718196,-0.32210322420718196,212076.2,1.590499075332357,2.392043408957296,-1.0567483523263643,2511.8174950000002,-5.132442753369721,False,-0.4123347390268962,9.16743303050768
TCS.BSE,Tata Consultancy Services,2026-03-24,2419.8999,2435.55,2378.7,2398.8,162128,0.6672584106449664,0.6672584106449664,209684.9,0.7731982608189717,2.369934967483757,0.29476324866730685,2497.96499,-3.9698310583608203,False,-0.4215384142329566,12.023653437056126
TCS.BSE,Tata Consultancy Services,2026-03-25,2415.3999,2421.7,2371.0,2378.1499,672818,-0.8608512589628248,-0.8608512589628248,223133.55,3.0153152674709833,2.131909346841417,-2.5807509813305596,2488.147485,-4.420862736760159,False,-0.5067872340269948,38.479326119808924
